Pet ID,Name,Breed,Age,Shelter ID,Adoption Link,City_x,State_x,Shelter Name,City_y,State_y,Phone,Website
75951506,Opie D46478,Australian Kelpie,Young,TX533,https://www.petfinder.com/dog/opie-d46478-75951506/tx/corsicana/city-of-corsicana-animal-shelter-tx533/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Corsicana,TX,City of Corsicana Animal Shelter,Corsicana,TX,(903) 654-4928,https://www.petfinder.com/member/us/tx/corsicana/city-of-corsicana-animal-shelter-tx533/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75950989,Tater,English Bulldog,Adult,TX2232,https://www.petfinder.com/dog/tater-75950989/tx/frisco/rescue-row-tx2232/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Frisco,TX,Rescue Row,Frisco,TX,(469) 469-7104,https://www.petfinder.com/member/us/tx/frisco/rescue-row-tx2232/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75950847,Bandit,Anatolian Shepherd,Adult,TX1174,https://www.petfinder.com/dog/bandit-75950847/tx/mckinney/legacy-humane-society-tx1174/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,McKinney,TX,Legacy Humane Society,McKinney,TX,(469) 609-7387,https://www.petfinder.com/member/us/tx/mckinney/legacy-humane-society-tx1174/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75950594,Logan II (New Digs),Border Collie,Senior,TX1730,https://www.petfinder.com/dog/logan-ii-new-digs-75950594/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Pets Alive,Dallas,TX,(325) 225-5372,https://www.petfinder.com/member/us/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75949608,Pumba,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/pumba-75949608/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75949607,Captain Howdy,Mixed Breed,Senior,TX309,https://www.petfinder.com/dog/captain-howdy-75949607/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75949615,Howl,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/howl-75949615/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75949600,Clyde,Mixed Breed,Young,TX309,https://www.petfinder.com/dog/clyde-75949600/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75949613,Marley,Cattle Dog,Adult,TX309,https://www.petfinder.com/dog/marley-75949613/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75949590,Lottie,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/lottie-75949590/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75949003,Justin,Shepherd,Adult,TX1528,https://www.petfinder.com/dog/justin-75949003/tx/pilot-point/miles-of-hope-tx1528/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Pilot Point,TX,Miles of Hope,Pilot Point,TX,(972) 382-3647,https://www.petfinder.com/member/us/tx/pilot-point/miles-of-hope-tx1528/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75948917,Killian,Labrador Retriever,Young,TX1528,https://www.petfinder.com/dog/killian-75948917/tx/pilot-point/miles-of-hope-tx1528/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Pilot Point,TX,Miles of Hope,Pilot Point,TX,(972) 382-3647,https://www.petfinder.com/member/us/tx/pilot-point/miles-of-hope-tx1528/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75948844,Roxy,Shepherd,Adult,TX26,https://www.petfinder.com/dog/roxy-75948844/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75948047,Luna,Mixed Breed,Baby,TX2858,https://www.petfinder.com/dog/luna-75948047/tx/cockrell-hill/cockrell-hill-animal-shelter-tx2858/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Cockrell Hill,TX,Cockrell Hill Animal Shelter,Cockrell Hill,TX,(469) 781-0566,https://www.petfinder.com/member/us/tx/cockrell-hill/cockrell-hill-animal-shelter-tx2858/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75947972,Rocky,Mixed Breed,Baby,TX2858,https://www.petfinder.com/dog/rocky-75947972/tx/cockrell-hill/cockrell-hill-animal-shelter-tx2858/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Cockrell Hill,TX,Cockrell Hill Animal Shelter,Cockrell Hill,TX,(469) 781-0566,https://www.petfinder.com/member/us/tx/cockrell-hill/cockrell-hill-animal-shelter-tx2858/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75947939,Benson,Pit Bull Terrier,Young,TX2858,https://www.petfinder.com/dog/benson-75947939/tx/cockrell-hill/cockrell-hill-animal-shelter-tx2858/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Cockrell Hill,TX,Cockrell Hill Animal Shelter,Cockrell Hill,TX,(469) 781-0566,https://www.petfinder.com/member/us/tx/cockrell-hill/cockrell-hill-animal-shelter-tx2858/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75947650,Ozzie Blaze,Australian Shepherd,Adult,TX2519,https://www.petfinder.com/dog/ozzie-blaze-75947650/tx/arlington/north-texas-australian-shepherd-rescue-tx2519/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Arlington,TX,North Texas Australian Shepherd Rescue,Arlington,TX,,https://www.petfinder.com/member/us/tx/arlington/north-texas-australian-shepherd-rescue-tx2519/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75947513,Millie A209710,Pit Bull Terrier,Baby,TX01,https://www.petfinder.com/dog/millie-a209710-75947513/tx/plano/plano-animal-shelter-tx01/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Plano,TX,Plano Animal Shelter,Plano,TX,(972) 769-4360,https://www.petfinder.com/member/us/tx/plano/plano-animal-shelter-tx01/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75947245,Jet* A209577,Pit Bull Terrier,Adult,TX01,https://www.petfinder.com/dog/jet-star-a209577-75947245/tx/plano/plano-animal-shelter-tx01/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Plano,TX,Plano Animal Shelter,Plano,TX,(972) 769-4360,https://www.petfinder.com/member/us/tx/plano/plano-animal-shelter-tx01/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75946819,Kodak B303,Shepherd,Baby,TX2115,https://www.petfinder.com/dog/kodak-b303-75946819/tx/allen/dallas-dogrrr-tx2115/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Allen,TX,Dallas DogRRR,Allen,TX,4697672355,https://www.petfinder.com/member/us/tx/allen/dallas-dogrrr-tx2115/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75946695,Hopper,Cattle Dog,Adult,TX26,https://www.petfinder.com/dog/hopper-75946695/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75946625,Cooper,Shepherd,Adult,TX2797,https://www.petfinder.com/dog/cooper-75946625/tx/grapevine/roams-to-homes-animal-rescue-inc-tx2797/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Grapevine,TX,"Roams To Homes Animal Rescue, Inc.",Conroe,TX,,https://www.petfinder.com/member/us/tx/conroe/roams-to-homes-animal-rescue-inc-tx2797/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75945935,Thor,German Shepherd Dog,Senior,TX860,https://www.petfinder.com/dog/thor-75945935/tx/sachse/sachse-animal-shelter-tx860/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Sachse,TX,Sachse Animal Shelter,Sachse,TX,(972) 495-2271 ext. 157,https://www.petfinder.com/member/us/tx/sachse/sachse-animal-shelter-tx860/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75945602,Ladybird,Pit Bull Terrier,Adult,TX934,https://www.petfinder.com/dog/ladybird-75945602/tx/watauga/watauga-animal-shelter-tx934/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Watauga,TX,Watauga Animal Shelter,Watauga,TX,(817) 656-9614,https://www.petfinder.com/member/us/tx/watauga/watauga-animal-shelter-tx934/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944873,Rocky Jenson,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/rocky-jenson-75944873/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944880,Lola,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/lola-75944880/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944898,Leela,Akita,Adult,TX309,https://www.petfinder.com/dog/leela-75944898/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944894,Chenoa,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/chenoa-75944894/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944872,Shadow,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/shadow-75944872/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944897,Xander,Mixed Breed,Adult,TX309,https://www.petfinder.com/dog/xander-75944897/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Humane Society of North Texas,Fort Worth,TX,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944681,Ms.Katy,German Shepherd Dog,Baby,TX1408,https://www.petfinder.com/dog/ms-dot-katy-75944681/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Haslet,TX,Pet Connectors,Haslet,TX,(817) 528-8600,https://www.petfinder.com/member/us/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944840,ABBIE MOORE,German Shepherd Dog,Young,TX622,https://www.petfinder.com/dog/abbie-moore-75944840/tx/richland-hills/richland-hills-animal-services-tx622/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Richland Hills,TX,Richland Hills Animal Services,Richland Hills,TX,(817) 616-3769,https://www.petfinder.com/member/us/tx/richland-hills/richland-hills-animal-services-tx622/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944603,Mr Buttons,Golden Retriever,Baby,TX1408,https://www.petfinder.com/dog/mr-buttons-75944603/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Haslet,TX,Pet Connectors,Haslet,TX,(817) 528-8600,https://www.petfinder.com/member/us/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944557,Ms. Paige,American Bully,Baby,TX1408,https://www.petfinder.com/dog/ms-paige-75944557/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Haslet,TX,Pet Connectors,Haslet,TX,(817) 528-8600,https://www.petfinder.com/member/us/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75944517,Mr.Jacob,Poodle,Young,TX1408,https://www.petfinder.com/dog/mr-dot-jacob-75944517/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Haslet,TX,Pet Connectors,Haslet,TX,(817) 528-8600,https://www.petfinder.com/member/us/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75943721,Malinois mix puppies (females),Belgian Shepherd / Malinois,Baby,TX2798,https://www.petfinder.com/dog/malinois-mix-puppies-females-75943721/tx/allen/mikes-chance-animal-rescue-tx2798/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Allen,TX,Mike's Chance Animal Rescue,Allen,TX,(408) 857-3616,https://www.petfinder.com/member/us/tx/allen/mikes-chance-animal-rescue-tx2798/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75943418,Jax,Pit Bull Terrier,Young,TX401,https://www.petfinder.com/dog/jax-75943418/tx/cedar-hill/tri-city-animal-shelter-tx401/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Cedar Hill,TX,Tri-City Animal Shelter,Cedar Hill,TX,(972) 291-5335,https://www.petfinder.com/member/us/tx/cedar-hill/tri-city-animal-shelter-tx401/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75943372,Chipmunk #10055,Pit Bull Terrier,Adult,TX480,https://www.petfinder.com/dog/chipmunk-number-10055-75943372/tx/sherman/sherman-animal-services-tx480/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Sherman,TX,Sherman Animal Services,Sherman,TX,(903) 892-7255,https://www.petfinder.com/member/us/tx/sherman/sherman-animal-services-tx480/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75942557,Gallagher,Dachshund,Young,TX1833,https://www.petfinder.com/dog/gallagher-75942557/tx/dallas/angies-friends-tx1833/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Angie's Friends,Dallas,TX,(678) 665-8571,https://www.petfinder.com/member/us/tx/dallas/angies-friends-tx1833/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75942512,ShyAnn,Dachshund,Young,TX1421,https://www.petfinder.com/dog/shyann-75942512/tx/richardson/take-me-home-pet-rescue-tx1421/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Richardson,TX,Take Me Home Pet Rescue,Richardson,TX,,https://www.petfinder.com/member/us/tx/richardson/take-me-home-pet-rescue-tx1421/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75942323,Goldee,Terrier,Adult,TX2337,https://www.petfinder.com/dog/goldee-75942323/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75942321,Mr Ed,Shepherd,Adult,TX2337,https://www.petfinder.com/dog/mr-ed-75942321/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75941198,Evie,Terrier,Adult,TX265,https://www.petfinder.com/dog/evie-75941198/tx/euless/euless-animal-services-trinity-gap-rescue-tx265/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Euless,TX,Euless Animal Services - Trinity GAP Rescue,Euless,TX,817-685-1594,https://www.petfinder.com/member/us/tx/euless/euless-animal-services-trinity-gap-rescue-tx265/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75940900,KATY,Siberian Husky,Young,TX69,https://www.petfinder.com/dog/katy-75940900/tx/rowlett/rowlett-animal-shelter-tx69/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Rowlett,TX,Rowlett Animal Shelter,Rowlett,TX,(972) 412-6219,https://www.petfinder.com/member/us/tx/rowlett/rowlett-animal-shelter-tx69/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75940787,Clementine NKA Bridget,German Shepherd Dog,Young,TX1568,https://www.petfinder.com/dog/clementine-nka-bridget-75940787/tx/dallas/codys-friends-rescue-tx1568/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Cody's Friends Rescue,Dallas,TX,,https://www.petfinder.com/member/us/tx/dallas/codys-friends-rescue-tx1568/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75940788,Duke,Labrador Retriever,Adult,TX1568,https://www.petfinder.com/dog/duke-75940788/tx/dallas/codys-friends-rescue-tx1568/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Cody's Friends Rescue,Dallas,TX,,https://www.petfinder.com/member/us/tx/dallas/codys-friends-rescue-tx1568/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75939944,Frijol,Australian Cattle Dog / Blue Heeler,Adult,TX2798,https://www.petfinder.com/dog/frijol-75939944/tx/allen/mikes-chance-animal-rescue-tx2798/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Allen,TX,Mike's Chance Animal Rescue,Allen,TX,(408) 857-3616,https://www.petfinder.com/member/us/tx/allen/mikes-chance-animal-rescue-tx2798/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75939335,Delilah,Pit Bull Terrier,Young,TX2797,https://www.petfinder.com/dog/delilah-75939335/tx/grapevine/roams-to-homes-animal-rescue-inc-tx2797/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Grapevine,TX,"Roams To Homes Animal Rescue, Inc.",Conroe,TX,,https://www.petfinder.com/member/us/tx/conroe/roams-to-homes-animal-rescue-inc-tx2797/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75939137,Penny VIII (New Digs),Terrier,Adult,TX1730,https://www.petfinder.com/dog/penny-viii-new-digs-75939137/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Pets Alive,Dallas,TX,(325) 225-5372,https://www.petfinder.com/member/us/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75937964,Carlo,Husky,Baby,TX2648,https://www.petfinder.com/dog/carlo-75937964/tx/dallas/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas ,TX,Kindred Spirits Dog Sanctuary & Rescue,Springtown,TX,(214) 952-0750,https://www.petfinder.com/member/us/tx/springtown/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75937959,Norri,German Shepherd Dog,Adult,TX2648,https://www.petfinder.com/dog/norri-75937959/tx/dallas/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas ,TX,Kindred Spirits Dog Sanctuary & Rescue,Springtown,TX,(214) 952-0750,https://www.petfinder.com/member/us/tx/springtown/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75937731,Norri,German Shepherd Dog,Adult,TX2648,https://www.petfinder.com/dog/norri-75937731/tx/springtown/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Springtown,TX,Kindred Spirits Dog Sanctuary & Rescue,Springtown,TX,(214) 952-0750,https://www.petfinder.com/member/us/tx/springtown/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75937698,Carlo,Husky,Baby,TX2648,https://www.petfinder.com/dog/carlo-75937698/tx/springtown/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Springtown,TX,Kindred Spirits Dog Sanctuary & Rescue,Springtown,TX,(214) 952-0750,https://www.petfinder.com/member/us/tx/springtown/kindred-spirits-dog-sanctuary-and-rescue-tx2648/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
75937528,Gus Gus,Husky,Young,TX2238,https://www.petfinder.com/dog/gus-gus-75937528/tx/point/fixintexas-animal-advocates-tx2238/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Point,TX,FixinTexas Animal Advocates,Point,TX,(972) 351-7261,https://www.petfinder.com/member/us/tx/point/fixintexas-animal-advocates-tx2238/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
